mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_max_features,param_max_depth,param_class_weight,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc
1.2624951362609864,0.29346527595091676,0.9015172004699707,0.2615533414988824,100,2,log2,40,,"{'n_estimators': 100, 'min_samples_split': 2, 'max_features': 'log2', 'max_depth': 40, 'class_weight': None}",0.8527701254973983,0.8564402090378113,0.8542926239419589,0.8490393412625801,0.8566187710180373,0.8538322141515572,0.002788482616447072,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8651787362545015,0.8804065857159783,0.8726821046076867,0.868491983457184,0.8810127515243693,0.873554432311944,0.006310628498401482,9,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,4.965068306494546e-17
2.595598888397217,0.04474353025165664,0.8605023384094238,0.08147760002530678,300,5,0.3,,balanced,"{'n_estimators': 300, 'min_samples_split': 5, 'max_features': 0.3, 'max_depth': None, 'class_weight': 'balanced'}",0.8379746835443038,0.850189633375474,0.8467565026637418,0.8475952529668956,0.8591326369104146,0.848329741892166,0.006788277044196277,12,0.99377978835124,0.994509930566769,0.9943448052997254,0.993860074325416,0.9946705426356589,0.994233028235762,0.00035358418381662663,0.8601671915511507,0.874806095823793,0.8688050543207224,0.865424302289378,0.8795996274835577,0.8697604542937203,0.006841250190875189,13,0.9998552176410781,0.9998810055188642,0.9998382553308149,0.9998471670014356,0.9998677025902567,0.9998578696164898,1.508811782094834e-05
1.356517457962036,0.1869358838801585,0.8563673973083497,0.24308882185626354,100,2,0.6,20,,"{'n_estimators': 100, 'min_samples_split': 2, 'max_features': 0.6, 'max_depth': 20, 'class_weight': None}",0.842911877394636,0.842781998831093,0.8465793304221252,0.8438967136150235,0.8457478005865102,0.8443835441698777,0.001526461751538841,17,0.9239146650753394,0.9186631174208814,0.9206349206349206,0.9207149744122228,0.918350729143534,0.9204556813373795,0.0019853481939962935,0.8474308213271173,0.8564141297249935,0.852785745184426,0.8550361357480776,0.8676647048936867,0.8558663073756604,0.006645882432608486,17,0.9631533416956661,0.9552712058153344,0.9503432672199309,0.9582055132846747,0.9587428396663885,0.9571432335363989,0.004232082414469764
3.7097519874572753,0.17704318988600157,1.1373721599578857,0.0659813078291192,600,5,0.3,20,,"{'n_estimators': 600, 'min_samples_split': 5, 'max_features': 0.3, 'max_depth': 20, 'class_weight': None}",0.8163490748412041,0.8170798898071625,0.817785051827605,0.8206670311645708,0.8189797037849699,0.8181721502851025,0.0015194114320681389,22,0.8514028403186699,0.844880862459658,0.8456587236373596,0.8451923076923077,0.8444139821795751,0.846309743257514,0.0025786716294122504,0.805778275568487,0.8215151665440559,0.8144650448975993,0.8163138506131917,0.8325680490002397,0.8181280773247147,0.008822833829453765,23,0.8780411183621399,0.8693661021058752,0.8693375158774113,0.8680643524220457,0.8681840357279638,0.8705986248990871,0.003761728198610817
1.2790807247161866,0.20769000810776628,1.0763219833374023,0.1995283850765291,100,5,log2,20,balanced,"{'n_estimators': 100, 'min_samples_split': 5, 'max_features': 'log2', 'max_depth': 20, 'class_weight': 'balanced'}",0.8182989690721649,0.8186226964112512,0.808837656099904,0.8208092485549133,0.8252740167633784,0.8183685173803223,0.005376799254008231,21,0.8989118435577984,0.8844133099824869,0.88028000954578,0.8840279987273306,0.8906447534766119,0.8876555830580017,0.0065377263270544215,0.8348577025764803,0.8409965090360035,0.8338671725395868,0.8393543507550897,0.8549996280346176,0.8408150725883555,0.00757801838494562,21,0.9244143956113595,0.9149633751863271,0.9106986026500467,0.9149142103174932,0.9166852649357875,0.9163351697402028,0.004495960228115927
0.7677935600280762,0.2824105648238641,0.3487990856170654,0.10301114511194001,100,2,log2,10,,"{'n_estimators': 100, 'min_samples_split': 2, 'max_features': 'log2', 'max_depth': 10, 'class_weight': None}",0.8109854604200323,0.8128371089536138,0.8058355437665783,0.8093841642228738,0.8100662251655629,0.8098217005057322,0.0023059792324681763,25,0.82040953340047,0.8166588800640726,0.817994276968124,0.8178964941569282,0.8165546609887551,0.81790276911567,0.0013897435544915865,0.7696166965616623,0.7871007915974397,0.7776811127000003,0.7825941554594874,0.7962869588936924,0.7826559430424564,0.008948027438960122,28,0.8035055412509609,0.7935913722629548,0.7925108860146526,0.7943352599762494,0.7925236507988991,0.7952933420607435,0.004163366170477563
2.2514178276062013,0.1150608246139096,1.023241138458252,0.13111357549185795,300,2,sqrt,20,balanced,"{'n_estimators': 300, 'min_samples_split': 2, 'max_features': 'sqrt', 'max_depth': 20, 'class_weight': 'balanced'}",0.8182397959183674,0.8296720789557466,0.8156638013371538,0.8295165394402035,0.8209099709583737,0.8228004373219691,0.0057901705099160945,19,0.9142365725901024,0.9086643728495465,0.9040642722117203,0.9056308246534576,0.9063064478127699,0.9077804980235193,0.0035515176311940178,0.8332258766673004,0.8449021455514318,0.8382522311034697,0.8414828193322808,0.8523180331572697,0.8420362211623506,0.006421466888110361,19,0.940520841082612,0.9326513623576543,0.929928739354213,0.9300059307813753,0.932358913186035,0.933093157352378,0.0038845666959744754
1.1886576652526855,0.2762143677842114,0.7683639526367188,0.21297135409464885,100,5,0.6,20,,"{'n_estimators': 100, 'min_samples_split': 5, 'max_features': 0.6, 'max_depth': 20, 'class_weight': None}",0.8428192273665586,0.8403164371520656,0.8470040721349622,0.8473080317740512,0.8425058548009368,0.843990724645715,0.0027262583366824866,18,0.9148035356161331,0.9094253550143477,0.9106879244168881,0.9127189416894539,0.9081940661120518,0.9111659645697749,0.0023551681683813474,0.8502598247078694,0.854043194824446,0.8505601523129359,0.85338364509543,0.8670685270446385,0.8550630687970641,0.0061860980475143545,18,0.9478661241482681,0.9427152646327047,0.9400186017132451,0.9472697310414757,0.9406848244323395,0.9437109091936067,0.003277580078895798
0.9073229312896729,0.11973105463089052,0.536573839187622,0.03199875856670224,100,5,0.3,,balanced,"{'n_estimators': 100, 'min_samples_split': 5, 'max_features': 0.3, 'max_depth': None, 'class_weight': 'balanced'}",0.8353388220392653,0.8504435994930292,0.8442776735459663,0.8444444444444444,0.8551416746259153,0.845929242829724,0.0066683976418021665,16,0.993373201874899,0.9934545454545455,0.9931290922318325,0.9936161616161616,0.9935337859683155,0.9934213574291508,0.00016698993723817128,0.8582763675238402,0.8741771987975875,0.8650757569495532,0.8639054436444893,0.878340455781582,0.8679550445394104,0.007279262647913665,14,0.9998249954537564,0.999867616487159,0.9997980021326014,0.9998032544215663,0.9998146200304735,0.9998216977051113,2.4783615691211945e-05
4.331385946273803,0.2721371066991087,1.6223925590515136,0.07802196898538556,600,2,0.6,20,,"{'n_estimators': 600, 'min_samples_split': 2, 'max_features': 0.6, 'max_depth': 20, 'class_weight': None}",0.8461991750147319,0.8429994141769186,0.8445610965296004,0.8495159870929891,0.8487861947937994,0.8464123735216079,0.0024652957723463103,15,0.9249459640754267,0.9204090706980881,0.92234524782641,0.9209412812708782,0.9196084247997627,0.9216499977341132,0.0018738711692206332,0.8478792462603701,0.8577170418006431,0.8545828890413487,0.8555279566426128,0.8706648812328311,0.8572744029955611,0.007457400738096584,16,0.9626084382413476,0.9583272200133907,0.9549804356541218,0.9594090623854828,0.9594315783455531,0.9589513469279793,0.002448351007479875
1.204005241394043,0.08827120452528735,1.3047501564025878,0.08821894788427258,100,5,sqrt,40,balanced,"{'n_estimators': 100, 'min_samples_split': 5, 'max_features': 'sqrt', 'max_depth': 40, 'class_weight': 'balanced'}",0.8447676256718305,0.85028427037271,0.8504672897196262,0.8445141065830721,0.8529040404040404,0.8485874665502559,0.0033534798032466987,10,0.9957480946650622,0.9952675062164114,0.9954183747287195,0.9963840899959823,0.9968641955455496,0.9959364522303449,0.0006020728972108018,0.8669369615112265,0.8805336738883057,0.8737377285865041,0.8685694762451887,0.8793461399636853,0.873824796038982,0.0054874859834000995,7,0.9998981400353228,0.9998809194157663,0.999877819704246,0.9999188478303397,0.9999420095636433,0.9999035473098636,2.4152104639989197e-05
3.0088069915771483,0.17865827738336076,1.2258833408355714,0.1620414645846168,300,5,log2,20,balanced,"{'n_estimators': 300, 'min_samples_split': 5, 'max_features': 'log2', 'max_depth': 20, 'class_weight': 'balanced'}",0.8157216494845361,0.8208762886597938,0.8076055430228811,0.8213367609254498,0.821324717285945,0.8173729918757211,0.0053241088632833295,23,0.8992272512222047,0.8880946707966008,0.8810227726727926,0.8859273361891163,0.8899604743083004,0.8888465010378029,0.005988295391732122,0.8340717534999186,0.8420097702907117,0.8366885988477339,0.8416522702287174,0.8544237705166462,0.8417692326767454,0.007003897376199062,20,0.9252853714969816,0.9163904048774306,0.9124092559452468,0.9157355908187922,0.9154560571118404,0.9170553360500584,0.004337305565900308
2.970589447021484,0.2194886533182748,1.247099256515503,0.2515539318611671,300,5,0.6,,balanced,"{'n_estimators': 300, 'min_samples_split': 5, 'max_features': 0.6, 'max_depth': None, 'class_weight': 'balanced'}",0.8484276729559749,0.8542586750788643,0.8555417185554172,0.8528678304239401,0.857950974230044,0.8538093742488482,0.003168752183952945,9,0.9987129987129987,0.9991960122206143,0.9989545637314033,0.9992764691695474,0.9988740550104552,0.9990028197690037,0.0002074186927400782,0.8712662252677462,0.8823755913560756,0.8759956962227604,0.8747172374268812,0.8849862372808505,0.8778681975108628,0.005059722076688798,1,0.9999973738555177,0.999997589113262,0.9999991389690221,0.9999975891132622,0.9999985792988865,0.9999980540699902,6.85263825057934e-07
7.489301443099976,0.29307633653947157,2.415302038192749,0.3114929702531816,600,2,sqrt,,balanced,"{'n_estimators': 600, 'min_samples_split': 2, 'max_features': 'sqrt', 'max_depth': None, 'class_weight': 'balanced'}",0.8492815652705594,0.859245630174793,0.8572292800967937,0.8559296329996967,0.8609838069049801,0.8565339830893646,0.004014977038137971,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8672231682082565,0.8808953068989935,0.8730471817422858,0.8716629883423294,0.882702438715259,0.8751062167814249,0.005821581473114056,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.634380340576172,0.2758007163895492,2.3553903102874756,0.4105434791915199,300,2,0.6,20,,"{'n_estimators': 300, 'min_samples_split': 2, 'max_features': 0.6, 'max_depth': 20, 'class_weight': None}",0.8463120775786072,0.8433382137628112,0.8458844133099825,0.8495159870929891,0.8484493856056173,0.8467000154700015,0.002149763031700529,14,0.9246478348364016,0.920590197968414,0.9225278810408922,0.9212265201573985,0.9194839857651246,0.9216952839536461,0.0017743488290039365,0.8492045451414433,0.8571832025943897,0.8548460201081731,0.8557104952099125,0.87000085414273,0.8573890234393297,0.006861058866956903,15,0.9633692452133564,0.9583327736631978,0.9548939020408501,0.9595950020251449,0.9592557127683317,0.9590893271421763,0.002712012349059751
4.63200044631958,0.3679934962516798,1.5460866928100585,0.282311788156552,300,2,0.6,,balanced,"{'n_estimators': 300, 'min_samples_split': 2, 'max_features': 0.6, 'max_depth': None, 'class_weight': 'balanced'}",0.8522483940042827,0.8599629858112277,0.85402124430956,0.8576653459311185,0.861878453038674,0.8571552846189725,0.0035875187139179994,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8689813934649815,0.8828622460647441,0.8749586705130642,0.8735527791324664,0.8843628508529029,0.8769435880056319,0.005812228463978187,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.1162346363067628,0.21810303700674666,1.2731736183166504,0.22915941340017548,100,2,sqrt,10,,"{'n_estimators': 100, 'min_samples_split': 2, 'max_features': 'sqrt', 'max_depth': 10, 'class_weight': None}",0.8109854604200323,0.8128371089536138,0.8058355437665783,0.8093841642228738,0.8100662251655629,0.8098217005057322,0.0023059792324681763,25,0.82040953340047,0.8166588800640726,0.817994276968124,0.8178964941569282,0.8165546609887551,0.81790276911567,0.0013897435544915865,0.7696166965616623,0.7871007915974397,0.7776811127000003,0.7825941554594874,0.7962869588936924,0.7826559430424564,0.008948027438960122,28,0.8035055412509609,0.7935913722629548,0.7925108860146526,0.7943352599762494,0.7925236507988991,0.7952933420607435,0.004163366170477563
3.9788832664489746,0.44340975945916644,0.724951696395874,0.1253254466286391,600,2,0.3,20,balanced,"{'n_estimators': 600, 'min_samples_split': 2, 'max_features': 0.3, 'max_depth': 20, 'class_weight': 'balanced'}",0.7874879071267333,0.8096153846153846,0.7868745938921378,0.7966321243523317,0.8018134715025906,0.7964846962978356,0.008650188894399306,27,0.8718512124303539,0.8725137039937353,0.8594517509111076,0.8584294517301312,0.8674224531569832,0.8659337144444622,0.005980956411296971,0.8058850434097378,0.8256770458784858,0.815823407368221,0.8180138701758156,0.8334938295076004,0.819778639267972,0.00932403259382477,22,0.9044922913618617,0.8987286360993783,0.8940060964437354,0.8943129678842333,0.8978777652870885,0.8978835514152594,0.003799299122013412
0.8758730888366699,0.27312709388960404,0.6880184650421143,0.032075572274851555,100,2,0.3,20,,"{'n_estimators': 100, 'min_samples_split': 2, 'max_features': 0.3, 'max_depth': 20, 'class_weight': None}",0.818307140887786,0.8196902654867256,0.8218878248974009,0.8220455168631752,0.8208092485549133,0.8205479993380003,0.0014044996528789814,20,0.8594377510040161,0.8582306520836218,0.8584455958549223,0.8593739202543017,0.8594160785941608,0.8589807995582046,0.0005295244248006056,0.8014614106580481,0.8244247624243325,0.8129096785392507,0.8182921553878497,0.8330102745104523,0.8180196563039865,0.010640541771948984,24,0.897780813198985,0.896317060536677,0.8934352759569844,0.8938573963938644,0.8994840616277755,0.8961749215428572,0.002298959780370442
0.9009469985961914,0.09378614126031917,0.5700298309326172,0.03424760520885402,100,5,0.6,10,balanced,"{'n_estimators': 100, 'min_samples_split': 5, 'max_features': 0.6, 'max_depth': 10, 'class_weight': 'balanced'}",0.7543391188251002,0.768975803778588,0.745045347665435,0.7601720145550778,0.7616493462956755,0.7580363262239753,0.007996525674475664,29,0.7682163425423587,0.7667275444130832,0.7639270547089683,0.7653483369187489,0.764080676207214,0.7656599909580747,0.0016290509610048043,0.7870980362983108,0.7995850519511651,0.7887959893865878,0.7926664958381207,0.8116298420938071,0.7959550831135983,0.008937443151126516,25,0.8179832605245537,0.8091990224887515,0.8055973729600454,0.8075161804941353,0.8087392319465914,0.8098070136828154,0.0042738697981681735
