mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_learning_rate,param_estimator__max_depth,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc
3.6616744995117188,0.2348804862731341,0.11450309753417968,0.019324782369850024,100,0.1,3,"{'n_estimators': 100, 'learning_rate': 0.1, 'estimator__max_depth': 3}",0.8413173652694611,0.8539663461538461,0.8505952380952381,0.8506224066390041,0.8509745127436282,0.8494951737802354,0.004278718817989209,5,0.867704280155642,0.8676909307875895,0.8680793911356514,0.8699156653481603,0.8666120503463172,0.8680004635546721,0.001075681537418305,0.8472338174393902,0.8638265732069202,0.8617986730479394,0.8583431835277197,0.8675720579604724,0.8597548610364886,0.006937347352331975,5,0.8942780961296314,0.8952215277720377,0.8946992909582103,0.8978182680465204,0.8938137851748374,0.8951661936162475,0.0014051536914314886
2.5874223709106445,0.25193523222234865,0.10263662338256836,0.012504328336079446,100,0.5,2,"{'n_estimators': 100, 'learning_rate': 0.5, 'estimator__max_depth': 2}",0.8424224163904791,0.8508557457212714,0.8525872442839952,0.8457350272232305,0.8453796889295517,0.8473960245097055,0.0037544568844998668,9,0.8731003039513677,0.8673677839146554,0.8678960096735188,0.8731944655618062,0.8721371151220992,0.8707391356446894,0.002569337859027436,0.8468611632321862,0.8617466667768787,0.862204046432301,0.8589603705326269,0.8653778066165754,0.8590300107181136,0.006416150473863388,6,0.9035102640058743,0.8992252141900662,0.8993362010831081,0.9051013416240284,0.9027674741070766,0.9019880990020306,0.0023359275045807923
27.421541738510133,1.5871332971402796,0.6437536716461182,0.08995376909028226,500,0.05,5,"{'n_estimators': 500, 'learning_rate': 0.05, 'estimator__max_depth': 5}",0.8321483771251932,0.8420398009950248,0.8480934809348093,0.8452970297029703,0.8438661710037175,0.8422889719523431,0.005442830925551259,13,0.9792819863988613,0.9780618686868687,0.9769534333070244,0.9835182250396196,0.976293612664409,0.9788218252193566,0.0025584448626157154,0.8208552724026486,0.8365907857286525,0.8362312191923117,0.8406245436535817,0.8343493498871704,0.833730234172873,0.006754511519554186,15,0.998208065380493,0.998454707704092,0.9980297458649848,0.999044212563062,0.9980511424847839,0.9983575747994831,0.00037540161419026845
13.062326955795289,0.7683447012048382,0.6054411411285401,0.14777829033152617,500,0.5,2,"{'n_estimators': 500, 'learning_rate': 0.5, 'estimator__max_depth': 2}",0.835985312117503,0.8441961514587213,0.8441158348736907,0.8374261734535281,0.8394908413536168,0.8402428626514119,0.003383915390406237,15,0.9204852793447184,0.9142547593251819,0.9197125415346573,0.9221352754319362,0.9193610618103248,0.9191897834893638,0.0026461786800293634,0.8292155387849682,0.8335379142936654,0.8363166334653123,0.8479219533968706,0.839441831502437,0.8372867742886507,0.006291125070980908,13,0.9642252391599643,0.9625282332057628,0.9644828811543049,0.9657460566503276,0.9646982034760854,0.964336122729289,0.0010412793918474844
2.981015348434448,0.41683066209276426,0.07485671043395996,0.011172531913829229,50,0.1,5,"{'n_estimators': 50, 'learning_rate': 0.1, 'estimator__max_depth': 5}",0.8487598306110102,0.8540145985401459,0.8487394957983193,0.8471432844750224,0.8536807028173281,0.8504675824483652,0.002823441959184674,3,0.8976592682372547,0.891912320483749,0.8954391255182812,0.8945040113968659,0.8936846887778283,0.8946398828827957,0.0019039921317403645,0.8427964081920553,0.8656998322022831,0.8629927508079914,0.8512252126402102,0.8591019240253819,0.8563632255735844,0.00835560899216639,8,0.938039328278737,0.9294809817199678,0.9366885213549458,0.9297824932426288,0.9351135665418517,0.9338209782276262,0.003544939941701499
3.766092872619629,0.36306950107553526,0.10776224136352539,0.009327014397406448,100,0.05,3,"{'n_estimators': 100, 'learning_rate': 0.05, 'estimator__max_depth': 3}",0.8405108405108405,0.8464508464508465,0.8497500735077919,0.8477366255144033,0.84903988183161,0.8466976535630983,0.0032930330393247864,10,0.8598683724025734,0.85792188651437,0.8592679873333824,0.8595273264401773,0.8571006790670209,0.8587372503515048,0.0010515248756299243,0.8416601917137134,0.8532878984506953,0.8609455635551074,0.8490764237319425,0.8641554870404506,0.8538251128983818,0.00810236265618176,10,0.8753048695434744,0.8711855681908981,0.8767475915241487,0.8788081462829638,0.8719306182960127,0.8747953587674996,0.0028778673905213003
5.4589207649230955,0.28057733678474867,0.16977696418762206,0.04009926038182366,100,0.5,5,"{'n_estimators': 100, 'learning_rate': 0.5, 'estimator__max_depth': 5}",0.8161718256475048,0.8334907145105446,0.8153749212350346,0.8188383045525902,0.82125,0.8210251531891348,0.006568150294669261,28,0.9776367961934972,0.9800190294957184,0.9789089755788138,0.9737756714060032,0.9771899255504515,0.9775060796448969,0.002112629632020869,0.7885046165036907,0.8080059349143239,0.7844925565594029,0.7877166009527825,0.7882914252335805,0.7914022268327561,0.008427143474274694,28,0.9971222837916774,0.9982654961467142,0.9976803179684078,0.9967761708643648,0.9973752546929632,0.9974439046928255,0.0005069368888099934
5.622037410736084,0.32350993298456465,0.1185999870300293,0.01796267642274743,100,0.01,5,"{'n_estimators': 100, 'learning_rate': 0.01, 'estimator__max_depth': 5}",0.8450620934358368,0.8492417484388939,0.8520919269298762,0.8439067571555031,0.8499852637783673,0.8480575579476956,0.003085334498290328,8,0.8642249352571217,0.8670886075949367,0.8668248554056058,0.8666913671730271,0.8662936239140038,0.866224677868939,0.0010322897484892387,0.841168370819178,0.8592321119092294,0.8613233839481784,0.8441182629492171,0.8563094283580897,0.8524303115967784,0.008201466124824097,11,0.8792062439555625,0.8834254894788902,0.8818413431601076,0.8820589256882048,0.8765129605826907,0.8806089925730911,0.002461659220053066
18.036179494857787,1.0972082113786767,0.5578524112701416,0.0440221265058338,500,0.5,3,"{'n_estimators': 500, 'learning_rate': 0.5, 'estimator__max_depth': 3}",0.8209142141515341,0.8227129337539432,0.8223889931207005,0.8227529855436833,0.8192392329456146,0.821601671903095,0.0013589714263257308,27,0.986624203821656,0.9885332059245103,0.9879652506575277,0.9889163543577068,0.9877232142857143,0.9879524458094231,0.000785282093822929,0.7928779650462753,0.8035292626544001,0.7907067893325839,0.7991531588126866,0.7952929847328876,0.7963120321157666,0.004569692296434719,26,0.9992968821035055,0.999457679638615,0.9995140341161138,0.9994329895753258,0.9994291795132488,0.9994261529893617,7.139171203562197e-05
1.8856057167053222,0.19839091164582612,0.06298112869262695,0.007348631127146297,50,0.01,3,"{'n_estimators': 50, 'learning_rate': 0.01, 'estimator__max_depth': 3}",0.8320699708454811,0.8347519812151453,0.8335720423947293,0.8308139534883721,0.8362573099415205,0.8334930515770497,0.0019201558804335592,22,0.8419219044854115,0.8380189366351056,0.8398817677168192,0.8360488798370672,0.8355692397918041,0.8382881456932415,0.002375839578178046,0.7993126217497803,0.8187240485263282,0.8180527887760134,0.7998626483384168,0.8149696090506066,0.8101843432882291,0.008746078940999595,23,0.8234276670262332,0.8180150971449591,0.822791688020235,0.8173652985917667,0.8120687526347548,0.8187337006835896,0.004130642300527839
1.651665496826172,0.18485698354832253,0.10723600387573243,0.011913595381043487,100,0.1,1,"{'n_estimators': 100, 'learning_rate': 0.1, 'estimator__max_depth': 1}",0.831304347826087,0.8326105810928014,0.8378378378378378,0.8287769784172662,0.8339100346020761,0.8328879559552137,0.003001028598689003,24,0.8376253336218712,0.8378944328110333,0.8360477741585234,0.8373837167375784,0.8359582883854728,0.8369819091428958,0.0008159107147545101,0.7983165811146287,0.8177094096220556,0.8115537269553669,0.8062342775743448,0.8164454161466039,0.8100518822826,0.00712828081457619,24,0.8208741720326117,0.8179230744592036,0.8186740441522908,0.8173001831240683,0.8141191902795801,0.8177781328095509,0.0021920502013442543
2.7940574645996095,0.1445608307488526,0.08946361541748046,0.02798824907287429,50,0.05,5,"{'n_estimators': 50, 'learning_rate': 0.05, 'estimator__max_depth': 5}",0.8513553768245458,0.8554216867469879,0.8586794144009561,0.8502386634844868,0.8544910179640719,0.8540372318842098,0.0030097828506571974,1,0.881917992381806,0.8809595202398801,0.8804437448467132,0.8863021928507059,0.880107768298159,0.8819462437234528,0.0022621321329475337,0.8624100050421974,0.8752273121781465,0.8741155489795749,0.8442880582580448,0.8652031895342717,0.8642488227984471,0.01114094881271839,3,0.9135984904060485,0.912154756713975,0.9110290878651116,0.9150639651303119,0.9097921738139126,0.9123276947858721,0.0018572695559193682
1.9869417667388916,0.12556002788622972,0.13829474449157714,0.023086506433289845,100,0.05,1,"{'n_estimators': 100, 'learning_rate': 0.05, 'estimator__max_depth': 1}",0.8229313753177069,0.8252977878615996,0.8275090858261113,0.8235955056179776,0.8261482107635953,0.8250963930773981,0.0016678088421289898,26,0.8266911194187769,0.8265895953757225,0.8284465745700592,0.8270391688895129,0.827208207434474,0.8271949331377091,0.0006650273757699539,0.783007450328845,0.8035085979109322,0.7917107514527315,0.7915530105775934,0.7969058679605552,0.7933371356461314,0.006763506804833838,27,0.8024485611483536,0.798296798927913,0.800531992294806,0.7988434674957361,0.7961729153406789,0.7992587470414975,0.002117367519893713
17.185681056976318,0.5369450148978274,0.682855749130249,0.16796259888509724,500,0.05,3,"{'n_estimators': 500, 'learning_rate': 0.05, 'estimator__max_depth': 3}",0.847457627118644,0.853398354160317,0.847051780903921,0.8439201451905626,0.8560193587416818,0.8495694532230254,0.0044491556105482844,4,0.8918141927674383,0.8916591115140526,0.8926553672316384,0.8963899190191478,0.8903303665711269,0.8925697914206807,0.002050170186199571,0.8615283093209014,0.8668866773021212,0.8653072020763934,0.8593251032548348,0.8755651807338463,0.8657224945376194,0.005602215021794381,1,0.929766951633479,0.9297607522104387,0.9295434925689581,0.9322196198995969,0.9299202151475324,0.930242206292001,0.0009959627264601748
5.1060546875,0.35359250349194427,0.28996753692626953,0.06004258530951136,200,0.5,2,"{'n_estimators': 200, 'learning_rate': 0.5, 'estimator__max_depth': 2}",0.8406326034063261,0.8479064039408867,0.848650288140734,0.8422971741112124,0.8471239618578899,0.8453220862914097,0.0032293567237987207,11,0.889874579382074,0.885198224399204,0.8854833790789874,0.889739663093415,0.887006942854963,0.8874605577617288,0.0020127084124002864,0.8462357103298919,0.8566097559631562,0.8576030412991786,0.8571232748383328,0.8590998575510351,0.855334327996319,0.004624676499388357,9,0.9264071657064449,0.9244038264561067,0.9250537756897204,0.9285385617889605,0.9260373744272422,0.926088140813695,0.0014153263319165589
11.373852205276489,0.7959342706548539,0.3721777439117432,0.10144004058697367,200,0.01,5,"{'n_estimators': 200, 'learning_rate': 0.01, 'estimator__max_depth': 5}",0.8511780495079033,0.8542926239419589,0.8548483045806068,0.8478520286396182,0.8513959771840288,0.8519133967708232,0.0025130688612471116,2,0.8787448636533433,0.8767964071856288,0.8785409970849839,0.8794964028776978,0.8797138172603964,0.87865849761241,0.0010299933026486515,0.8577125644395583,0.872491300143,0.8731146865709476,0.8536312776046532,0.8682316076894889,0.8650362872895295,0.007934216865565702,2,0.901834805351893,0.9006635449127535,0.9013414346015975,0.9044841976706701,0.9019663278337562,0.9020580620741342,0.0012963507021976717
7.293850517272949,0.1467385023736401,0.2496549129486084,0.04833187730287029,200,0.01,3,"{'n_estimators': 200, 'learning_rate': 0.01, 'estimator__max_depth': 3}",0.8408091468777484,0.8470795421191665,0.8433457890198333,0.8410942956926659,0.8429319371727748,0.8430521421764379,0.0022443181046452915,12,0.8512378587599504,0.8482597932139216,0.8496420047732697,0.8491595721458197,0.8488558519166303,0.8494310161619184,0.0010085093281701279,0.8287881230075743,0.8488015826438198,0.8412868486817271,0.831178000589634,0.8502601691202605,0.8400629448086032,0.008808052633665756,12,0.8548436092214351,0.8541533637380592,0.8519616524355467,0.854545477245362,0.8497455093790383,0.8530499224038882,0.0019377851492901016
7.000832366943359,0.22418013368545936,0.15592074394226074,0.03405819901545988,200,0.5,3,"{'n_estimators': 200, 'learning_rate': 0.5, 'estimator__max_depth': 3}",0.8301886792452831,0.848014888337469,0.8372379778051788,0.8375540457072267,0.8343140291111799,0.8374619240412675,0.005903101322323482,16,0.931050511310815,0.9299372919408532,0.9303802369704949,0.9336857653735521,0.9291508923742564,0.9308409395939943,0.001550615336812981,0.8176691133722932,0.8377090927626558,0.8177063099105354,0.8222466984628186,0.8229389673689924,0.8236540363754591,0.007365205865242627,19,0.9735255145865538,0.9740369239358345,0.9730865179425079,0.9736468338513294,0.9747364685537709,0.9738064517739993,0.0005551138503570149
1.1135674953460692,0.09202436534413844,0.1038135051727295,0.015407023221070697,50,1.0,1,"{'n_estimators': 50, 'learning_rate': 1.0, 'estimator__max_depth': 1}",0.8250904704463209,0.8337334933973589,0.8383447454599583,0.837444279346211,0.8299278846153846,0.8329081746530468,0.004915533068306434,23,0.8406688160755792,0.8390632037231647,0.8359756555714178,0.8388401888064734,0.8380097268986157,0.8385115182150502,0.0015328867661501993,0.8115530381305847,0.8290436770017937,0.831175245290505,0.8238506269683169,0.832430284043787,0.8256105742869975,0.007615404600516698,18,0.8433421296258028,0.8408175437472619,0.8390460155619294,0.8421576093096046,0.8358281275400412,0.8402382851569279,0.002627705965188296
9.782388591766358,0.09073052490597691,0.3217806339263916,0.01737138981379405,500,1.0,2,"{'n_estimators': 500, 'learning_rate': 1.0, 'estimator__max_depth': 2}",0.8265591064225877,0.8400503778337531,0.8364877443375737,0.8179254152303354,0.8310958476428348,0.8304236982934169,0.007759375593421097,25,0.9378477937142409,0.9383588535531998,0.9388235294117647,0.9406127258444619,0.9350101546633338,0.9381306114374002,0.0018171603152014437,0.8089599572377575,0.8260662318804641,0.8262205286316909,0.8213718909893453,0.825721819489333,0.8216680856457181,0.006604323499425084,21,0.9812044902076669,0.9798001702086038,0.9806616747534695,0.980839133238,0.9776296833196947,0.980027030345487,0.0012843235296013254
