accuracy,precision,recall,f1,roc_auc,model
0.8037766171153073,0.8099745937098317,0.8965295629820049,0.8510345010035689,0.8702063305752787,Stack_LGBM_GB
0.8154278826838087,0.82714928891584,0.8910025706940875,0.8578677137991797,0.8821111515221649,Stack_RF_XGB_LGBM_Ada
0.8166331860184813,0.8274235231997087,0.8930591259640103,0.8589580039979605,0.8838905925821836,Stack_Diverse
