mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_max_features,param_max_depth,param_class_weight,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc
13.490377283096313,3.1091033542698745,3.0768192291259764,0.27072339504027165,600,2,0.8,10,,"{'n_estimators': 600, 'min_samples_split': 2, 'max_features': 0.8, 'max_depth': 10, 'class_weight': None}",0.8569700635016632,0.8561852528945765,0.8619347109913148,0.8530920060331825,0.8524490416793429,0.856126215020016,0.003381781161824157,22,0.9155736469169306,0.9114152504135961,0.9152491344272167,0.9139760668322421,0.9096909690969097,0.913181013537379,0.0022773782229292576,0.8675307284735367,0.8795307450053316,0.8769903592083474,0.8670285752072673,0.8798606920760352,0.8741882199941037,0.005729820311527849,27,0.9366245467532933,0.9333116654887763,0.9342429781201697,0.933177043295393,0.9301490341298904,0.9335010535575045,0.0020824767242136333
28.56855754852295,0.07024746052276602,1.641017246246338,0.05220095903118949,1000,10,0.8,10,balanced,"{'n_estimators': 1000, 'min_samples_split': 10, 'max_features': 0.8, 'max_depth': 10, 'class_weight': 'balanced'}",0.845590576249602,0.8566848348829753,0.8550678875907799,0.8458121827411168,0.8549520766773163,0.8516215116283581,0.004872943604502654,29,0.901821060965954,0.8984956452889945,0.8986449005467945,0.8953211736716892,0.896442937140153,0.898145143522717,0.002225187179053868,0.8694911238038557,0.8806177105117418,0.8793626717584595,0.8680852324232581,0.8813320218109478,0.8757777520616526,0.005758876847405144,23,0.9365873502150511,0.9337626089376394,0.9349727449254278,0.9329079495890473,0.9305745125875841,0.9337610332509498,0.002016828248447725
7.915302753448486,2.7319115200757147,3.30400128364563,0.8267870351405752,300,2,0.3,80,balanced,"{'n_estimators': 300, 'min_samples_split': 2, 'max_features': 0.3, 'max_depth': 80, 'class_weight': 'balanced'}",0.8506453595574678,0.8623344625808439,0.8610436893203883,0.8557487038731321,0.860479409956976,0.8580503250577616,0.004320775196909028,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8732231764741539,0.8873747372133456,0.8818348639019995,0.8776647186701825,0.8874343205570112,0.8815063633633384,0.005532735665599373,10,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,8.599750569898517e-17
5.096691226959228,1.5248974944263298,3.2749494075775147,0.978545497754613,300,5,log2,10,,"{'n_estimators': 300, 'min_samples_split': 5, 'max_features': 'log2', 'max_depth': 10, 'class_weight': None}",0.8563701923076923,0.8576620230163537,0.8633521881512355,0.8516631705124363,0.8562838244137102,0.8570662796802857,0.003745875544697163,16,0.9047511821661788,0.9010264478909118,0.9045904590459046,0.9036669672377518,0.9014021144185349,0.9030874341518563,0.0015780346546424753,0.8664341194201749,0.8805178309183137,0.8780442611252088,0.8697149918580911,0.8830306637240073,0.8755483734091591,0.006387606717357404,24,0.9339450614018411,0.9305767943196752,0.9307169271113168,0.9318998545202059,0.9298522798033819,0.9313981834312841,0.0014329598425144021
8.550780534744263,0.17001282774726206,2.1741676807403563,0.40553599602525964,300,2,sqrt,40,,"{'n_estimators': 300, 'min_samples_split': 2, 'max_features': 'sqrt', 'max_depth': 40, 'class_weight': None}",0.851589015735884,0.8632558139534884,0.8639559767655152,0.8551258440761204,0.8589185829707893,0.8585690467003595,0.004726170860069063,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8755700025073222,0.8886900481350758,0.8814504996734971,0.8782378208890248,0.8858882533332231,0.8819673249076286,0.004809796872059606,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.6181288719177247,1.1150512964666606,1.0280036926269531,0.35153667293373814,100,10,0.5,80,,"{'n_estimators': 100, 'min_samples_split': 10, 'max_features': 0.5, 'max_depth': 80, 'class_weight': None}",0.8537111179550354,0.8642590286425903,0.8646662584200857,0.8537185003073141,0.8590979782270607,0.8590905767104173,0.004808304442665737,4,0.967003473318598,0.9666089147897307,0.9682402080542202,0.9646762646526631,0.968898010735712,0.9670853743101848,0.001459919352329402,0.8726266542127147,0.8871546576954128,0.8794356871853793,0.8762912020543511,0.8874170999374549,0.8805850602170626,0.005881001278456744,16,0.9961777112832254,0.9961391801469677,0.9965572537382521,0.9961706508292072,0.9964150114207149,0.9962919614836736,0.00016530746346149925
14.835632085800171,1.7223118435692193,3.145290994644165,0.9280820098859476,600,10,sqrt,,,"{'n_estimators': 600, 'min_samples_split': 10, 'max_features': 'sqrt', 'max_depth': None, 'class_weight': None}",0.8528325123152709,0.8631709587340987,0.8649969456322542,0.8537185003073141,0.8610506683245259,0.8591539170626927,0.00496747793732728,3,0.9656638840762325,0.9653652392947103,0.9652515723270441,0.9643895920132065,0.9654901344233944,0.9652320844269177,0.00044293209458315337,0.8762064766061327,0.8894215800538388,0.8840583902991428,0.8784878642849862,0.8886976252076806,0.8833743872903561,0.005303401041184815,2,0.9959645200131153,0.9960228118103143,0.9960810175044154,0.995957459559097,0.9962312674100463,0.9960514152593977,0.00010041882666906561
13.592261266708373,0.9329318816186264,2.8529567241668703,0.5818044291823921,300,2,0.8,20,balanced,"{'n_estimators': 300, 'min_samples_split': 2, 'max_features': 0.8, 'max_depth': 20, 'class_weight': 'balanced'}",0.8520345252774353,0.8638759689922481,0.8616697135892748,0.855388394227817,0.8572313409724373,0.8580399886118425,0.004265771303182937,11,0.9936143039591315,0.9937729522593006,0.9936143039591315,0.9930594335859593,0.9937729522593006,0.9935667892045646,0.00026341277030914154,0.8751911488770778,0.8883749107971908,0.8812572843220725,0.8755386609797292,0.8835689802913455,0.8807861970534832,0.004987896971452735,15,0.9999105819329526,0.9999380488211453,0.9999154467579773,0.9998635265900143,0.9999704666374606,0.99991961414791,3.512997314936769e-05
13.955937433242799,0.38700637825161566,1.5855717658996582,0.4143813173140687,600,5,log2,10,,"{'n_estimators': 600, 'min_samples_split': 5, 'max_features': 'log2', 'max_depth': 10, 'class_weight': None}",0.8557663354411322,0.8569696969696969,0.8621613575468889,0.8518296340731853,0.8557663354411322,0.8564986718944072,0.0033214581423815976,19,0.9044969168295984,0.90187265917603,0.9052694790571986,0.9046759885731469,0.9018754688672168,0.9036381025006381,0.001462862022099261,0.8666772745683134,0.8799157980586163,0.8787895695396171,0.8695069667738479,0.8827999074219492,0.8755379032724688,0.006282657664107739,25,0.9340602673466745,0.9306520053755887,0.9312188220682928,0.9318916747259166,0.9298757428975276,0.9315397024828,0.0014238583910563991
11.622877025604248,1.209088219861671,3.7497957706451417,1.257836950361477,300,2,0.8,,balanced,"{'n_estimators': 300, 'min_samples_split': 2, 'max_features': 0.8, 'max_depth': None, 'class_weight': 'balanced'}",0.8516805427073697,0.8598884066955983,0.8590645062671965,0.8539877300613496,0.8582089552238806,0.856566028191079,0.003177904671840942,18,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8757721725809162,0.8870530560400289,0.8795545094603195,0.8746700529292963,0.883749452384298,0.8801598486789718,0.00469377368368066,18,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,4.965068306494546e-17
